user_id,probability_vol_churn,feature,feature_value,shap_value,abs_shap
user_f7c181c8-766d-4591-a355-700da40901f7,0.4252893514363259,credits_per_gen,0,-0.07726316814018656,0.07726316814018656
user_f7c181c8-766d-4591-a355-700da40901f7,0.4252893514363259,total_gens,117.0,-0.07220004396455346,0.07220004396455346
user_f7c181c8-766d-4591-a355-700da40901f7,0.4252893514363259,team_size_missing,True,0.05443898381815752,0.05443898381815752
user_f7c181c8-766d-4591-a355-700da40901f7,0.4252893514363259,business_card_ratio,0.0,0.05220729146464201,0.05220729146464201
user_f7c181c8-766d-4591-a355-700da40901f7,0.4252893514363259,gens_per_day,3.9,-0.05183122258742163,0.05183122258742163
user_f7c181c8-766d-4591-a355-700da40901f7,0.4252893514363259,frustration_missing,False,0.0409648292003993,0.0409648292003993
user_c94889fc-b7cc-402a-b3c0-362264232baa,0.0965742734986353,max_amount,352.8,-0.6253209654708167,0.6253209654708167
user_c94889fc-b7cc-402a-b3c0-362264232baa,0.0965742734986353,country_code,US,-0.3435995482518456,0.3435995482518456
user_c94889fc-b7cc-402a-b3c0-362264232baa,0.0965742734986353,usage_plan_marketing,True,-0.1819189329960572,0.1819189329960572
user_c94889fc-b7cc-402a-b3c0-362264232baa,0.0965742734986353,avg_amount,124.95,-0.17689406060076535,0.17689406060076535
user_c94889fc-b7cc-402a-b3c0-362264232baa,0.0965742734986353,avg_credits,743.1818181818181,-0.14682785678455298,0.14682785678455298
user_c94889fc-b7cc-402a-b3c0-362264232baa,0.0965742734986353,credits_per_gen,0,-0.1396486230472732,0.1396486230472732
user_c94889fc-b7cc-402a-b3c0-362264232baa,0.0965742734986353,unique_types,6.0,0.09197052758908568,0.09197052758908568
user_c94889fc-b7cc-402a-b3c0-362264232baa,0.0965742734986353,total_credits,49050.0,-0.08688637337363778,0.08688637337363778
user_c94889fc-b7cc-402a-b3c0-362264232baa,0.0965742734986353,frustration_inconsistent,True,0.07538352675389526,0.07538352675389526
user_c94889fc-b7cc-402a-b3c0-362264232baa,0.0965742734986353,gens_per_day,2.2,-0.07420578502253102,0.07420578502253102
user_b9e84dc1-f48f-40fc-b1a7-9d2f82a05c20,0.1948668615065175,team_size_small,True,-0.24023213774718333,0.24023213774718333
user_b9e84dc1-f48f-40fc-b1a7-9d2f82a05c20,0.1948668615065175,country_code,IN,-0.2057613295299828,0.2057613295299828
user_b9e84dc1-f48f-40fc-b1a7-9d2f82a05c20,0.1948668615065175,usage_plan_filmmaking,True,-0.12413472381887267,0.12413472381887267
user_b9e84dc1-f48f-40fc-b1a7-9d2f82a05c20,0.1948668615065175,avg_amount,49.0,-0.10828748211372195,0.10828748211372195
user_b9e84dc1-f48f-40fc-b1a7-9d2f82a05c20,0.1948668615065175,subscription_days,22.0,0.08732324860303838,0.08732324860303838
user_b9e84dc1-f48f-40fc-b1a7-9d2f82a05c20,0.1948668615065175,unique_types,5.0,0.08176938522837975,0.08176938522837975
user_b9e84dc1-f48f-40fc-b1a7-9d2f82a05c20,0.1948668615065175,credits_per_gen,0,-0.07568373880394072,0.07568373880394072
user_b9e84dc1-f48f-40fc-b1a7-9d2f82a05c20,0.1948668615065175,total_credits,7332.0,-0.07223175003487711,0.07223175003487711
user_b9e84dc1-f48f-40fc-b1a7-9d2f82a05c20,0.1948668615065175,business_card_ratio,0.0,0.07032512897866665,0.07032512897866665
user_b9e84dc1-f48f-40fc-b1a7-9d2f82a05c20,0.1948668615065175,is_3d_secure_authenticated_rate,1.0,-0.05468733180760121,0.05468733180760121
user_754bab60-54d6-4b17-bb69-232be57e75ad,0.3244302235121996,business_card_ratio,1.0,-0.32579411314213286,0.32579411314213286
user_754bab60-54d6-4b17-bb69-232be57e75ad,0.3244302235121996,gens_per_day,0.0,0.16582099453937743,0.16582099453937743
user_754bab60-54d6-4b17-bb69-232be57e75ad,0.3244302235121996,usage_plan_filmmaking,True,-0.124993682737785,0.124993682737785
user_754bab60-54d6-4b17-bb69-232be57e75ad,0.3244302235121996,country_code,US,-0.11408909642825613,0.11408909642825613
user_754bab60-54d6-4b17-bb69-232be57e75ad,0.3244302235121996,unique_types,0.0,0.10911980709400748,0.10911980709400748
user_754bab60-54d6-4b17-bb69-232be57e75ad,0.3244302235121996,total_gens,0.0,0.1088261824594192,0.1088261824594192
user_754bab60-54d6-4b17-bb69-232be57e75ad,0.3244302235121996,frustration_missing,True,-0.10099811693185479,0.10099811693185479
user_754bab60-54d6-4b17-bb69-232be57e75ad,0.3244302235121996,total_credits,0.0,-0.09972591653379781,0.09972591653379781
user_754bab60-54d6-4b17-bb69-232be57e75ad,0.3244302235121996,subscription_days,22.0,0.09510832469973426,0.09510832469973426
user_754bab60-54d6-4b17-bb69-232be57e75ad,0.3244302235121996,avg_amount,29.0,0.05760687569421107,0.05760687569421107
user_2c32658f-b660-484d-ad26-9117e3ffbb8c,0.32227774571506895,business_card_ratio,1.0,-0.2920777645160308,0.2920777645160308
user_2c32658f-b660-484d-ad26-9117e3ffbb8c,0.32227774571506895,country_code,AR,-0.26012110312641673,0.26012110312641673
user_2c32658f-b660-484d-ad26-9117e3ffbb8c,0.32227774571506895,subscription_days,20.0,0.21209367011688016,0.21209367011688016
user_2c32658f-b660-484d-ad26-9117e3ffbb8c,0.32227774571506895,total_credits,0.0,-0.11856866045954664,0.11856866045954664
user_2c32658f-b660-484d-ad26-9117e3ffbb8c,0.32227774571506895,failed_rate,0.5,0.11036003027698019,0.11036003027698019
user_2c32658f-b660-484d-ad26-9117e3ffbb8c,0.32227774571506895,credits_per_gen,0,-0.10295671753120673,0.10295671753120673
user_2c32658f-b660-484d-ad26-9117e3ffbb8c,0.32227774571506895,subscription_plan,Higgsfield Basic,-0.07326304519162546,0.07326304519162546
user_2c32658f-b660-484d-ad26-9117e3ffbb8c,0.32227774571506895,gens_per_day,0.2,0.07293110115856444,0.07293110115856444
user_2c32658f-b660-484d-ad26-9117e3ffbb8c,0.32227774571506895,total_gens,6.0,0.06827950738421279,0.06827950738421279
user_2c32658f-b660-484d-ad26-9117e3ffbb8c,0.32227774571506895,usage_plan_personal,True,0.06816661915984097,0.06816661915984097
user_6eb50f35-f123-47f4-9b5d-356f7e3f2fbb,0.3823132971141607,unique_types,16.0,0.5323555191877749,0.5323555191877749
user_6eb50f35-f123-47f4-9b5d-356f7e3f2fbb,0.3823132971141607,country_code,IN,-0.27155081663414593,0.27155081663414593
user_6eb50f35-f123-47f4-9b5d-356f7e3f2fbb,0.3823132971141607,total_credits,111120.0,0.24079143096933855,0.24079143096933855
user_6eb50f35-f123-47f4-9b5d-356f7e3f2fbb,0.3823132971141607,avg_amount,49.0,-0.1240285683622758,0.1240285683622758
user_6eb50f35-f123-47f4-9b5d-356f7e3f2fbb,0.3823132971141607,is_3d_secure_authenticated_rate,1.0,-0.09130636512489453,0.09130636512489453
user_6eb50f35-f123-47f4-9b5d-356f7e3f2fbb,0.3823132971141607,credits_per_gen,0,-0.08549405353408579,0.08549405353408579
user_6eb50f35-f123-47f4-9b5d-356f7e3f2fbb,0.3823132971141607,business_card_ratio,0.0,0.08020305161151335,0.08020305161151335
user_6eb50f35-f123-47f4-9b5d-356f7e3f2fbb,0.3823132971141607,max_amount,49.0,-0.07240810303524106,0.07240810303524106
user_6eb50f35-f123-47f4-9b5d-356f7e3f2fbb,0.3823132971141607,days_since_last_tx,18.0,-0.05790979686116868,0.05790979686116868
user_6eb50f35-f123-47f4-9b5d-356f7e3f2fbb,0.3823132971141607,is_3d_secure_rate,1.0,-0.05610546683715393,0.05610546683715393
user_e2683295-c7cf-4239-8f46-000390f1046f,0.24416500274745773,country_code,CO,-0.6261418919923799,0.6261418919923799
user_e2683295-c7cf-4239-8f46-000390f1046f,0.24416500274745773,unique_types,4.0,0.11968360019689898,0.11968360019689898
user_e2683295-c7cf-4239-8f46-000390f1046f,0.24416500274745773,subscription_days,25.0,0.0899741248348607,0.0899741248348607
user_e2683295-c7cf-4239-8f46-000390f1046f,0.24416500274745773,avg_credits,993.1612903225806,-0.08107013877554774,0.08107013877554774
user_e2683295-c7cf-4239-8f46-000390f1046f,0.24416500274745773,usage_plan_freelance,True,-0.06981590086818314,0.06981590086818314
user_e2683295-c7cf-4239-8f46-000390f1046f,0.24416500274745773,business_card_ratio,0.0,0.06296152540203875,0.06296152540203875
user_e2683295-c7cf-4239-8f46-000390f1046f,0.24416500274745773,total_credits,30788.0,-0.05872879020307583,0.05872879020307583
user_e2683295-c7cf-4239-8f46-000390f1046f,0.24416500274745773,credits_per_gen,0,-0.05066898211411707,0.05066898211411707
user_e2683295-c7cf-4239-8f46-000390f1046f,0.24416500274745773,frustration_other,True,-0.050360423464286874,0.050360423464286874
user_e2683295-c7cf-4239-8f46-000390f1046f,0.24416500274745773,team_size_missing,False,-0.04979318691541353,0.04979318691541353
user_ebd4cf9b-7533-4708-b534-623c4b0a22f2,0.2769947395242154,business_card_ratio,1.0,-0.32926380259157695,0.32926380259157695
user_ebd4cf9b-7533-4708-b534-623c4b0a22f2,0.2769947395242154,subscription_days,20.0,0.19259993798696395,0.19259993798696395
user_ebd4cf9b-7533-4708-b534-623c4b0a22f2,0.2769947395242154,subscription_plan,Higgsfield Basic,-0.09261260822908879,0.09261260822908879
user_ebd4cf9b-7533-4708-b534-623c4b0a22f2,0.2769947395242154,avg_credits,362.0,-0.0868188051370644,0.0868188051370644
user_ebd4cf9b-7533-4708-b534-623c4b0a22f2,0.2769947395242154,usage_plan_missing,True,0.054973416824483735,0.054973416824483735
user_ebd4cf9b-7533-4708-b534-623c4b0a22f2,0.2769947395242154,total_credits,6878.0,-0.0540437039656571,0.0540437039656571
user_ebd4cf9b-7533-4708-b534-623c4b0a22f2,0.2769947395242154,frustration_missing,True,-0.05398064431449468,0.05398064431449468
user_ebd4cf9b-7533-4708-b534-623c4b0a22f2,0.2769947395242154,days_since_last_tx,20.0,0.043398430924929746,0.043398430924929746
user_ebd4cf9b-7533-4708-b534-623c4b0a22f2,0.2769947395242154,credits_per_gen,0,-0.04237632559258858,0.04237632559258858
user_ebd4cf9b-7533-4708-b534-623c4b0a22f2,0.2769947395242154,avg_purchase_amount,9.0,-0.04124901066290953,0.04124901066290953
user_871620b4-d595-47ed-8fbc-b5dc5b1d830c,0.34159959289272057,avg_credits,82.79220779220779,0.23542764865078583,0.23542764865078583
user_871620b4-d595-47ed-8fbc-b5dc5b1d830c,0.34159959289272057,country_code,US,-0.21732079852936073,0.21732079852936073
user_871620b4-d595-47ed-8fbc-b5dc5b1d830c,0.34159959289272057,avg_amount,59.5,-0.15167279622373286,0.15167279622373286
user_871620b4-d595-47ed-8fbc-b5dc5b1d830c,0.34159959289272057,unique_types,4.0,0.10512157790820006,0.10512157790820006
user_871620b4-d595-47ed-8fbc-b5dc5b1d830c,0.34159959289272057,unique_purchase_types,2.0,0.07628628275547507,0.07628628275547507
user_871620b4-d595-47ed-8fbc-b5dc5b1d830c,0.34159959289272057,total_purchase_amount,119.0,-0.07244606630796668,0.07244606630796668
user_871620b4-d595-47ed-8fbc-b5dc5b1d830c,0.34159959289272057,business_card_ratio,0.0,0.07218184382940399,0.07218184382940399
user_871620b4-d595-47ed-8fbc-b5dc5b1d830c,0.34159959289272057,total_amount,119.0,0.06728794967198161,0.06728794967198161
user_871620b4-d595-47ed-8fbc-b5dc5b1d830c,0.34159959289272057,total_credits,6375.0,-0.06626738250717885,0.06626738250717885
user_871620b4-d595-47ed-8fbc-b5dc5b1d830c,0.34159959289272057,purchase_active_days,0.0,0.05856109971903097,0.05856109971903097
user_ba3c6258-fcdb-4f08-901b-58069c485819,0.5827029034406952,total_credits,302262.0,0.6645879498019776,0.6645879498019776
user_ba3c6258-fcdb-4f08-901b-58069c485819,0.5827029034406952,unique_types,10.0,0.3796200139876628,0.3796200139876628
user_ba3c6258-fcdb-4f08-901b-58069c485819,0.5827029034406952,avg_credits,120.27934739355352,0.25717048866966485,0.25717048866966485
user_ba3c6258-fcdb-4f08-901b-58069c485819,0.5827029034406952,country_code,PL,-0.17168430077655766,0.17168430077655766
user_ba3c6258-fcdb-4f08-901b-58069c485819,0.5827029034406952,avg_amount,60.27,-0.14342902091133514,0.14342902091133514
user_ba3c6258-fcdb-4f08-901b-58069c485819,0.5827029034406952,credits_per_gen,0,-0.10509942977818384,0.10509942977818384
user_ba3c6258-fcdb-4f08-901b-58069c485819,0.5827029034406952,gens_per_day,83.76666666666667,0.08230910552246024,0.08230910552246024
user_ba3c6258-fcdb-4f08-901b-58069c485819,0.5827029034406952,days_since_last_purchase,17.0,-0.06835495519383473,0.06835495519383473
user_ba3c6258-fcdb-4f08-901b-58069c485819,0.5827029034406952,days_since_last_tx,17.0,-0.06712445546719356,0.06712445546719356
user_ba3c6258-fcdb-4f08-901b-58069c485819,0.5827029034406952,usage_plan_social,True,-0.06162162421857523,0.06162162421857523
user_d41e4042-fe47-48aa-84f7-47217ee92786,0.3335764547253967,unique_types,9.0,0.4371613529624811,0.4371613529624811
user_d41e4042-fe47-48aa-84f7-47217ee92786,0.3335764547253967,avg_amount,58.8,-0.1342015758778306,0.1342015758778306
user_d41e4042-fe47-48aa-84f7-47217ee92786,0.3335764547253967,credits_per_gen,0,-0.12940537262244076,0.12940537262244076
user_d41e4042-fe47-48aa-84f7-47217ee92786,0.3335764547253967,team_size_medium,True,-0.12777720251406957,0.12777720251406957
user_d41e4042-fe47-48aa-84f7-47217ee92786,0.3335764547253967,days_since_last_tx,21.0,-0.12370626233798467,0.12370626233798467
user_d41e4042-fe47-48aa-84f7-47217ee92786,0.3335764547253967,total_credits,67200.0,0.0940123071697443,0.0940123071697443
user_d41e4042-fe47-48aa-84f7-47217ee92786,0.3335764547253967,business_card_ratio,0.0,0.08915388198753624,0.08915388198753624
user_d41e4042-fe47-48aa-84f7-47217ee92786,0.3335764547253967,max_amount,58.8,-0.08056954374457617,0.08056954374457617
user_d41e4042-fe47-48aa-84f7-47217ee92786,0.3335764547253967,country_code,FR,0.07613625202332408,0.07613625202332408
user_d41e4042-fe47-48aa-84f7-47217ee92786,0.3335764547253967,days_since_last_purchase,21.0,-0.07214659059167183,0.07214659059167183
user_7b2f997b-7bcd-49f0-8f53-f7774056d334,0.19270080691685074,country_code,UA,-0.28612244503840556,0.28612244503840556
user_7b2f997b-7bcd-49f0-8f53-f7774056d334,0.19270080691685074,avg_amount,49.0,-0.13242212892006644,0.13242212892006644
user_7b2f997b-7bcd-49f0-8f53-f7774056d334,0.19270080691685074,total_credits,1600.0,-0.1267981977306711,0.1267981977306711
user_7b2f997b-7bcd-49f0-8f53-f7774056d334,0.19270080691685074,avg_credits,2.1220159151193636,0.10224025966446892,0.10224025966446892
user_7b2f997b-7bcd-49f0-8f53-f7774056d334,0.19270080691685074,funding_prepaid_ratio,1.0,-0.0938268517828244,0.0938268517828244
user_7b2f997b-7bcd-49f0-8f53-f7774056d334,0.19270080691685074,days_since_last_purchase,23.0,-0.06468788588259516,0.06468788588259516
user_7b2f997b-7bcd-49f0-8f53-f7774056d334,0.19270080691685074,debit_ratio,0.0,-0.06237770929841657,0.06237770929841657
user_7b2f997b-7bcd-49f0-8f53-f7774056d334,0.19270080691685074,failed_rate,0.07161803713527852,-0.06077906454265619,0.06077906454265619
user_7b2f997b-7bcd-49f0-8f53-f7774056d334,0.19270080691685074,frustration_confusing,True,-0.05931008642512952,0.05931008642512952
user_7b2f997b-7bcd-49f0-8f53-f7774056d334,0.19270080691685074,business_card_ratio,0.0,0.05844186601780118,0.05844186601780118
user_af1c4035-d1ec-43f2-b9f2-6354b3b9dc4d,0.31386896207761494,subscription_days,25.0,0.13468049090796627,0.13468049090796627
user_af1c4035-d1ec-43f2-b9f2-6354b3b9dc4d,0.31386896207761494,total_credits,0.0,-0.1297836041383011,0.1297836041383011
user_af1c4035-d1ec-43f2-b9f2-6354b3b9dc4d,0.31386896207761494,subscription_plan,Higgsfield Basic,-0.07701916643183954,0.07701916643183954
user_af1c4035-d1ec-43f2-b9f2-6354b3b9dc4d,0.31386896207761494,unique_types,1.0,-0.061845584197940354,0.061845584197940354
user_af1c4035-d1ec-43f2-b9f2-6354b3b9dc4d,0.31386896207761494,credits_per_gen,0,-0.06027441468943181,0.06027441468943181
user_af1c4035-d1ec-43f2-b9f2-6354b3b9dc4d,0.31386896207761494,business_card_ratio,0.0,0.0592199625116249,0.0592199625116249
